,,weights,values,capacity,distribution,instance_id
33,40,5,94,2650,exponential,33
33,41,16,62,2650,exponential,33
33,42,2,71,2650,exponential,33
33,43,57,96,2650,exponential,33
33,44,88,92,2650,exponential,33
33,45,24,76,2650,exponential,33
33,46,3,73,2650,exponential,33
33,47,1,54,2650,exponential,33
33,48,11,75,2650,exponential,33
33,49,24,60,2650,exponential,33
33,50,7,81,2650,exponential,33
33,51,1,68,2650,exponential,33
33,52,16,77,2650,exponential,33
33,53,21,77,2650,exponential,33
33,54,57,76,2650,exponential,33
33,55,3,84,2650,exponential,33
33,56,13,77,2650,exponential,33
33,57,11,91,2650,exponential,33
33,58,9,64,2650,exponential,33
33,59,1,51,2650,exponential,33
33,60,16,80,2650,exponential,33
33,61,11,53,2650,exponential,33
33,62,6,92,2650,exponential,33
33,63,12,74,2650,exponential,33
33,64,16,88,2650,exponential,33
33,65,10,68,2650,exponential,33
33,66,1,52,2650,exponential,33
33,67,4,70,2650,exponential,33
33,68,9,84,2650,exponential,33
33,69,23,83,2650,exponential,33
33,70,24,99,2650,exponential,33
33,71,22,95,2650,exponential,33
33,72,3,94,2650,exponential,33
33,73,16,85,2650,exponential,33
33,74,4,88,2650,exponential,33
33,75,9,51,2650,exponential,33
33,76,10,79,2650,exponential,33
33,77,16,59,2650,exponential,33
33,78,4,56,2650,exponential,33
33,79,4,75,2650,exponential,33
33,80,20,95,2650,exponential,33
33,81,63,67,2650,exponential,33
33,82,13,99,2650,exponential,33
33,83,15,74,2650,exponential,33
33,84,3,52,2650,exponential,33
33,85,73,53,2650,exponential,33
33,86,1,61,2650,exponential,33
33,87,20,74,2650,exponential,33
33,88,4,85,2650,exponential,33
33,89,23,75,2650,exponential,33
33,90,4,74,2650,exponential,33
33,91,15,62,2650,exponential,33
33,92,12,54,2650,exponential,33
33,93,24,54,2650,exponential,33
33,94,9,65,2650,exponential,33
33,95,16,59,2650,exponential,33
33,96,5,96,2650,exponential,33
33,97,20,59,2650,exponential,33
33,98,15,60,2650,exponential,33
33,99,78,97,2650,exponential,33
34,0,14,68,2935,exponential,34
34,1,23,62,2935,exponential,34
34,2,7,50,2935,exponential,34
34,3,12,99,2935,exponential,34
34,4,79,84,2935,exponential,34
34,5,21,55,2935,exponential,34
34,6,8,97,2935,exponential,34
34,7,16,55,2935,exponential,34
34,8,7,78,2935,exponential,34
34,9,9,91,2935,exponential,34
34,10,11,77,2935,exponential,34
34,11,19,92,2935,exponential,34
34,12,2,57,2935,exponential,34
34,13,9,68,2935,exponential,34
34,14,17,59,2935,exponential,34
34,15,14,58,2935,exponential,34
34,16,8,62,2935,exponential,34
34,17,2,93,2935,exponential,34
34,18,2,81,2935,exponential,34
34,19,71,53,2935,exponential,34
34,20,5,60,2935,exponential,34
34,21,7,86,2935,exponential,34
34,22,22,56,2935,exponential,34
34,23,51,67,2935,exponential,34
34,24,20,62,2935,exponential,34
34,25,24,91,2935,exponential,34
34,26,22,81,2935,exponential,34
34,27,14,58,2935,exponential,34
34,28,20,96,2935,exponential,34
34,29,22,99,2935,exponential,34
34,30,7,81,2935,exponential,34
34,31,6,88,2935,exponential,34
34,32,3,99,2935,exponential,34
34,33,11,82,2935,exponential,34
34,34,12,98,2935,exponential,34
34,35,6,67,2935,exponential,34
34,36,10,90,2935,exponential,34
34,37,8,85,2935,exponential,34
34,38,10,87,2935,exponential,34
34,39,22,88,2935,exponential,34
34,40,21,89,2935,exponential,34
34,41,1,92,2935,exponential,34
34,42,11,69,2935,exponential,34
34,43,10,66,2935,exponential,34
34,44,19,69,2935,exponential,34
34,45,24,74,2935,exponential,34
34,46,7,92,2935,exponential,34
34,47,93,81,2935,exponential,34
34,48,21,68,2935,exponential,34
34,49,7,92,2935,exponential,34
34,50,78,71,2935,exponential,34
34,51,14,95,2935,exponential,34
34,52,12,74,2935,exponential,34
34,53,57,66,2935,exponential,34
34,54,14,92,2935,exponential,34
34,55,4,64,2935,exponential,34
34,56,12,79,2935,exponential,34
34,57,24,74,2935,exponential,34
34,58,8,94,2935,exponential,34
34,59,22,70,2935,exponential,34
34,60,10,66,2935,exponential,34
34,61,14,72,2935,exponential,34
34,62,14,61,2935,exponential,34
34,63,20,94,2935,exponential,34
34,64,73,86,2935,exponential,34
34,65,21,84,2935,exponential,34
34,66,85,83,2935,exponential,34
34,67,15,77,2935,exponential,34
34,68,15,76,2935,exponential,34
34,69,13,57,2935,exponential,34
34,70,13,70,2935,exponential,34
34,71,14,94,2935,exponential,34
34,72,8,75,2935,exponential,34
34,73,10,99,2935,exponential,34
34,74,4,53,2935,exponential,34
34,75,24,91,2935,exponential,34
34,76,6,78,2935,exponential,34
34,77,10,81,2935,exponential,34
34,78,12,67,2935,exponential,34
34,79,17,69,2935,exponential,34
34,80,16,98,2935,exponential,34
34,81,3,63,2935,exponential,34
34,82,3,55,2935,exponential,34
34,83,6,98,2935,exponential,34
34,84,24,53,2935,exponential,34
34,85,7,54,2935,exponential,34
34,86,85,65,2935,exponential,34
34,87,7,94,2935,exponential,34
34,88,22,88,2935,exponential,34
34,89,3,60,2935,exponential,34
34,90,3,70,2935,exponential,34
34,91,16,50,2935,exponential,34
34,92,7,66,2935,exponential,34
34,93,1,90,2935,exponential,34
34,94,20,70,2935,exponential,34
34,95,12,69,2935,exponential,34
34,96,11,90,2935,exponential,34
34,97,75,78,2935,exponential,34
34,98,24,91,2935,exponential,34
34,99,3,84,2935,exponential,34
35,0,12,87,4979,uniform,35
35,1,6,70,4979,uniform,35
35,2,7,87,4979,uniform,35
35,3,17,91,4979,uniform,35
35,4,1,81,4979,uniform,35
35,5,18,77,4979,uniform,35
35,6,5,68,4979,uniform,35
35,7,84,64,4979,uniform,35
35,8,17,64,4979,uniform,35
35,9,14,79,4979,uniform,35
35,10,10,96,4979,uniform,35
35,11,11,63,4979,uniform,35
35,12,15,77,4979,uniform,35
35,13,3,61,4979,uniform,35
35,14,51,81,4979,uniform,35
35,15,3,51,4979,uniform,35
35,16,62,69,4979,uniform,35
35,17,1,89,4979,uniform,35
35,18,9,58,4979,uniform,35
35,19,2,90,4979,uniform,35
35,20,24,94,4979,uniform,35
35,21,3,87,4979,uniform,35
35,22,4,88,4979,uniform,35
35,23,23,73,4979,uniform,35
35,24,11,96,4979,uniform,35
35,25,15,76,4979,uniform,35
35,26,23,59,4979,uniform,35
35,27,20,70,4979,uniform,35
35,28,2,94,4979,uniform,35
35,29,14,65,4979,uniform,35
35,30,16,74,4979,uniform,35
35,31,59,79,4979,uniform,35
35,32,6,56,4979,uniform,35
35,33,5,92,4979,uniform,35
35,34,2,85,4979,uniform,35
35,35,8,52,4979,uniform,35
35,36,23,67,4979,uniform,35
35,37,21,74,4979,uniform,35
35,38,19,58,4979,uniform,35
35,39,7,97,4979,uniform,35
35,40,12,60,4979,uniform,35
35,41,87,80,4979,uniform,35
35,42,23,87,4979,uniform,35
35,43,21,70,4979,uniform,35
35,44,13,51,4979,uniform,35
35,45,2,58,4979,uniform,35
35,46,15,55,4979,uniform,35
35,47,22,69,4979,uniform,35
35,48,10,74,4979,uniform,35
35,49,9,79,4979,uniform,35
35,50,20,58,4979,uniform,35
35,51,4,99,4979,uniform,35
35,52,18,82,4979,uniform,35
35,53,22,58,4979,uniform,35
35,54,15,68,4979,uniform,35
35,55,93,70,4979,uniform,35
35,56,18,87,4979,uniform,35
35,57,71,60,4979,uniform,35
35,58,11,86,4979,uniform,35
35,59,9,86,4979,uniform,35
35,60,23,86,4979,uniform,35
35,61,20,70,4979,uniform,35
35,62,7,82,4979,uniform,35
35,63,4,71,4979,uniform,35
35,64,19,92,4979,uniform,35
35,65,17,97,4979,uniform,35
35,66,1,88,4979,uniform,35
35,67,4,93,4979,uniform,35
35,68,16,50,4979,uniform,35
35,69,24,68,4979,uniform,35
35,70,7,74,4979,uniform,35
35,71,13,95,4979,uniform,35
35,72,17,98,4979,uniform,35
35,73,9,92,4979,uniform,35
35,74,11,86,4979,uniform,35
35,75,15,75,4979,uniform,35
35,76,4,73,4979,uniform,35
35,77,19,72,4979,uniform,35
35,78,53,56,4979,uniform,35
35,79,11,81,4979,uniform,35
35,80,14,75,4979,uniform,35
35,81,18,76,4979,uniform,35
35,82,24,52,4979,uniform,35
35,83,55,81,4979,uniform,35
35,84,12,82,4979,uniform,35
35,85,19,82,4979,uniform,35
35,86,17,65,4979,uniform,35
35,87,10,71,4979,uniform,35
35,88,3,85,4979,uniform,35
35,89,14,75,4979,uniform,35
35,90,16,73,4979,uniform,35
35,91,90,63,4979,uniform,35
35,92,1,51,4979,uniform,35
35,93,10,63,4979,uniform,35
35,94,5,96,4979,uniform,35
35,95,7,84,4979,uniform,35
35,96,10,75,4979,uniform,35
35,97,18,54,4979,uniform,35
35,98,13,92,4979,uniform,35
35,99,22,80,4979,uniform,35
36,0,9,56,4798,exponential,36
36,1,21,85,4798,exponential,36
36,2,15,68,4798,exponential,36
36,3,17,94,4798,exponential,36
36,4,11,83,4798,exponential,36
36,5,21,50,4798,exponential,36
36,6,19,86,4798,exponential,36
36,7,14,83,4798,exponential,36
36,8,7,72,4798,exponential,36
36,9,24,68,4798,exponential,36
36,10,21,78,4798,exponential,36
36,11,8,53,4798,exponential,36
36,12,17,70,4798,exponential,36
36,13,24,85,4798,exponential,36
36,14,7,60,4798,exponential,36
36,15,1,59,4798,exponential,36
36,16,8,96,4798,exponential,36
36,17,8,85,4798,exponential,36
36,18,5,72,4798,exponential,36
36,19,18,74,4798,exponential,36
36,20,11,82,4798,exponential,36
36,21,11,52,4798,exponential,36
36,22,11,78,4798,exponential,36
36,23,21,93,4798,exponential,36
36,24,11,84,4798,exponential,36
36,25,21,91,4798,exponential,36
36,26,23,77,4798,exponential,36
36,27,81,59,4798,exponential,36
36,28,1,99,4798,exponential,36
36,29,19,80,4798,exponential,36
36,30,5,52,4798,exponential,36
36,31,12,80,4798,exponential,36
36,32,73,86,4798,exponential,36
36,33,5,82,4798,exponential,36
36,34,8,73,4798,exponential,36
36,35,16,70,4798,exponential,36
36,36,24,96,4798,exponential,36
36,37,12,77,4798,exponential,36
36,38,1,63,4798,exponential,36
36,39,73,80,4798,exponential,36
36,40,15,55,4798,exponential,36
36,41,11,53,4798,exponential,36
36,42,21,57,4798,exponential,36
36,43,1,60,4798,exponential,36
36,44,24,95,4798,exponential,36
36,45,9,98,4798,exponential,36
36,46,11,96,4798,exponential,36
36,47,2,78,4798,exponential,36
36,48,68,85,4798,exponential,36
36,49,13,98,4798,exponential,36
36,50,10,76,4798,exponential,36
36,51,16,58,4798,exponential,36
36,52,13,74,4798,exponential,36
36,53,1,57,4798,exponential,36
36,54,7,63,4798,exponential,36
36,55,72,90,4798,exponential,36
36,56,3,79,4798,exponential,36
36,57,18,87,4798,exponential,36
36,58,6,75,4798,exponential,36
36,59,84,64,4798,exponential,36
36,60,2,94,4798,exponential,36
36,61,22,65,4798,exponential,36
36,62,15,90,4798,exponential,36
36,63,10,64,4798,exponential,36
36,64,2,83,4798,exponential,36
36,65,23,59,4798,exponential,36
36,66,19,90,4798,exponential,36
36,67,9,71,4798,exponential,36
36,68,14,76,4798,exponential,36
36,69,16,99,4798,exponential,36
36,70,16,94,4798,exponential,36
36,71,7,92,4798,exponential,36
36,72,8,64,4798,exponential,36
36,73,2,88,4798,exponential,36
36,74,9,98,4798,exponential,36
36,75,18,74,4798,exponential,36
36,76,8,66,4798,exponential,36
36,77,12,83,4798,exponential,36
36,78,57,95,4798,exponential,36
36,79,3,55,4798,exponential,36
36,80,91,60,4798,exponential,36
36,81,66,98,4798,exponential,36
36,82,12,79,4798,exponential,36
36,83,18,64,4798,exponential,36
36,84,16,78,4798,exponential,36
36,85,9,58,4798,exponential,36
36,86,51,81,4798,exponential,36
36,87,23,93,4798,exponential,36
36,88,7,52,4798,exponential,36
36,89,12,65,4798,exponential,36
36,90,10,87,4798,exponential,36
36,91,8,66,4798,exponential,36
36,92,17,81,4798,exponential,36
36,93,5,57,4798,exponential,36
36,94,24,59,4798,exponential,36
36,95,18,83,4798,exponential,36
36,96,4,62,4798,exponential,36
36,97,17,65,4798,exponential,36
36,98,17,95,4798,exponential,36
36,99,4,96,4798,exponential,36
37,0,10,79,3385,normal,37
37,1,19,60,3385,normal,37
37,2,24,98,3385,normal,37
37,3,3,56,3385,normal,37
37,4,2,92,3385,normal,37
37,5,13,61,3385,normal,37
37,6,19,92,3385,normal,37
37,7,23,93,3385,normal,37
37,8,9,64,3385,normal,37
37,9,23,67,3385,normal,37
37,10,18,86,3385,normal,37
37,11,10,80,3385,normal,37
37,12,92,94,3385,normal,37
37,13,17,83,3385,normal,37
37,14,84,80,3385,normal,37
37,15,22,94,3385,normal,37
37,16,5,60,3385,normal,37
37,17,87,53,3385,normal,37
37,18,12,62,3385,normal,37
37,19,3,61,3385,normal,37
37,20,5,72,3385,normal,37
37,21,12,80,3385,normal,37
37,22,8,56,3385,normal,37
37,23,14,58,3385,normal,37
37,24,23,59,3385,normal,37
37,25,11,68,3385,normal,37
37,26,12,83,3385,normal,37
37,27,69,88,3385,normal,37
37,28,4,58,3385,normal,37
37,29,22,78,3385,normal,37
37,30,13,94,3385,normal,37
37,31,12,92,3385,normal,37
37,32,21,87,3385,normal,37
37,33,16,99,3385,normal,37
37,34,22,63,3385,normal,37
37,35,9,56,3385,normal,37
37,36,8,94,3385,normal,37
37,37,12,99,3385,normal,37
37,38,12,50,3385,normal,37
37,39,14,90,3385,normal,37
37,40,6,52,3385,normal,37
37,41,12,95,3385,normal,37
37,42,14,74,3385,normal,37
37,43,24,55,3385,normal,37
37,44,21,86,3385,normal,37
37,45,16,76,3385,normal,37
37,46,15,69,3385,normal,37
37,47,99,71,3385,normal,37
37,48,66,72,3385,normal,37
37,49,89,60,3385,normal,37
37,50,3,54,3385,normal,37
37,51,60,61,3385,normal,37
37,52,24,63,3385,normal,37
37,53,16,94,3385,normal,37
37,54,11,91,3385,normal,37
37,55,11,77,3385,normal,37
37,56,3,69,3385,normal,37
37,57,24,92,3385,normal,37
37,58,4,81,3385,normal,37
37,59,2,75,3385,normal,37
37,60,19,53,3385,normal,37
37,61,5,82,3385,normal,37
37,62,1,68,3385,normal,37
37,63,24,67,3385,normal,37
37,64,7,75,3385,normal,37
37,65,15,50,3385,normal,37
37,66,12,90,3385,normal,37
37,67,8,60,3385,normal,37
37,68,17,68,3385,normal,37
37,69,78,97,3385,normal,37
37,70,14,91,3385,normal,37
37,71,12,77,3385,normal,37
37,72,17,59,3385,normal,37
37,73,14,61,3385,normal,37
37,74,11,64,3385,normal,37
37,75,4,96,3385,normal,37
37,76,12,64,3385,normal,37
37,77,11,63,3385,normal,37
37,78,23,95,3385,normal,37
37,79,5,95,3385,normal,37
37,80,2,54,3385,normal,37
37,81,18,75,3385,normal,37
37,82,16,70,3385,normal,37
37,83,5,52,3385,normal,37
37,84,15,75,3385,normal,37
37,85,8,87,3385,normal,37
37,86,6,72,3385,normal,37
37,87,20,86,3385,normal,37
37,88,11,98,3385,normal,37
37,89,4,53,3385,normal,37
37,90,69,70,3385,normal,37
37,91,13,70,3385,normal,37
37,92,18,54,3385,normal,37
37,93,24,87,3385,normal,37
37,94,16,72,3385,normal,37
37,95,18,63,3385,normal,37
37,96,11,66,3385,normal,37
37,97,23,50,3385,normal,37
37,98,22,84,3385,normal,37
37,99,14,71,3385,normal,37
38,0,11,83,3891,exponential,38
38,1,61,58,3891,exponential,38
38,2,4,71,3891,exponential,38
38,3,15,88,3891,exponential,38
38,4,14,88,3891,exponential,38
38,5,6,65,3891,exponential,38
38,6,19,90,3891,exponential,38
38,7,13,76,3891,exponential,38
38,8,86,58,3891,exponential,38
38,9,5,84,3891,exponential,38
38,10,11,97,3891,exponential,38
38,11,17,64,3891,exponential,38
38,12,6,86,3891,exponential,38
38,13,17,77,3891,exponential,38
38,14,6,70,3891,exponential,38
38,15,7,62,3891,exponential,38
38,16,4,84,3891,exponential,38
38,17,10,80,3891,exponential,38
38,18,13,89,3891,exponential,38
38,19,13,63,3891,exponential,38
38,20,6,59,3891,exponential,38
38,21,7,69,3891,exponential,38
38,22,16,74,3891,exponential,38
38,23,1,88,3891,exponential,38
38,24,11,67,3891,exponential,38
38,25,74,96,3891,exponential,38
38,26,1,73,3891,exponential,38
38,27,22,76,3891,exponential,38
38,28,8,72,3891,exponential,38
38,29,1,77,3891,exponential,38
38,30,2,79,3891,exponential,38
38,31,24,71,3891,exponential,38
38,32,18,80,3891,exponential,38
38,33,75,67,3891,exponential,38
38,34,7,98,3891,exponential,38
38,35,11,99,3891,exponential,38
38,36,72,51,3891,exponential,38
38,37,4,94,3891,exponential,38
38,38,12,53,3891,exponential,38
38,39,16,65,3891,exponential,38
38,40,22,93,3891,exponential,38
38,41,11,71,3891,exponential,38
38,42,16,85,3891,exponential,38
38,43,21,57,3891,exponential,38
38,44,20,75,3891,exponential,38
38,45,22,93,3891,exponential,38
38,46,4,53,3891,exponential,38
38,47,2,89,3891,exponential,38
38,48,9,82,3891,exponential,38
38,49,18,63,3891,exponential,38
38,50,1,51,3891,exponential,38
38,51,15,67,3891,exponential,38
38,52,21,88,3891,exponential,38
38,53,16,98,3891,exponential,38
38,54,21,79,3891,exponential,38
38,55,20,99,3891,exponential,38
38,56,19,65,3891,exponential,38
38,57,23,59,3891,exponential,38
38,58,22,69,3891,exponential,38
38,59,58,86,3891,exponential,38
38,60,3,59,3891,exponential,38
38,61,14,89,3891,exponential,38
38,62,19,90,3891,exponential,38
38,63,6,84,3891,exponential,38
38,64,4,97,3891,exponential,38
38,65,19,98,3891,exponential,38
38,66,6,79,3891,exponential,38
38,67,17,72,3891,exponential,38
38,68,12,96,3891,exponential,38
38,69,50,99,3891,exponential,38
38,70,50,99,3891,exponential,38
38,71,17,79,3891,exponential,38
38,72,5,81,3891,exponential,38
38,73,15,70,3891,exponential,38
38,74,4,90,3891,exponential,38
38,75,13,64,3891,exponential,38
38,76,16,55,3891,exponential,38
38,77,17,64,3891,exponential,38
38,78,11,86,3891,exponential,38
38,79,24,81,3891,exponential,38
38,80,7,58,3891,exponential,38
38,81,8,84,3891,exponential,38
38,82,23,92,3891,exponential,38
38,83,17,51,3891,exponential,38
38,84,21,86,3891,exponential,38
38,85,11,60,3891,exponential,38
38,86,19,55,3891,exponential,38
38,87,12,98,3891,exponential,38
38,88,99,51,3891,exponential,38
38,89,81,72,3891,exponential,38
38,90,17,85,3891,exponential,38
38,91,9,72,3891,exponential,38
38,92,19,80,3891,exponential,38
38,93,16,57,3891,exponential,38
38,94,2,67,3891,exponential,38
38,95,1,70,3891,exponential,38
38,96,18,76,3891,exponential,38
38,97,10,78,3891,exponential,38
38,98,4,62,3891,exponential,38
38,99,24,82,3891,exponential,38
39,0,16,70,3561,normal,39
39,1,62,59,3561,normal,39
39,2,20,93,3561,normal,39
39,3,20,94,3561,normal,39
39,4,96,57,3561,normal,39
39,5,59,69,3561,normal,39
39,6,4,63,3561,normal,39
39,7,19,92,3561,normal,39
39,8,19,66,3561,normal,39
39,9,20,75,3561,normal,39
39,10,18,98,3561,normal,39
39,11,3,90,3561,normal,39
39,12,22,51,3561,normal,39
39,13,11,50,3561,normal,39
39,14,7,55,3561,normal,39
39,15,9,69,3561,normal,39
39,16,7,85,3561,normal,39
39,17,15,90,3561,normal,39
39,18,3,79,3561,normal,39
39,19,19,81,3561,normal,39
39,20,23,58,3561,normal,39
39,21,22,77,3561,normal,39
39,22,22,57,3561,normal,39
39,23,2,95,3561,normal,39
39,24,23,69,3561,normal,39
39,25,21,55,3561,normal,39
39,26,16,58,3561,normal,39
39,27,10,64,3561,normal,39
39,28,11,94,3561,normal,39
39,29,57,78,3561,normal,39
39,30,18,73,3561,normal,39
39,31,23,89,3561,normal,39
39,32,10,64,3561,normal,39
39,33,3,55,3561,normal,39
39,34,12,91,3561,normal,39
39,35,17,68,3561,normal,39
39,36,14,78,3561,normal,39
39,37,13,74,3561,normal,39
39,38,8,87,3561,normal,39
39,39,1,85,3561,normal,39
39,40,12,70,3561,normal,39
39,41,1,97,3561,normal,39
39,42,65,58,3561,normal,39
39,43,6,63,3561,normal,39
39,44,24,79,3561,normal,39
39,45,8,94,3561,normal,39
39,46,12,74,3561,normal,39
39,47,4,92,3561,normal,39
39,48,2,62,3561,normal,39
39,49,96,97,3561,normal,39
39,50,1,82,3561,normal,39
39,51,11,79,3561,normal,39
39,52,5,92,3561,normal,39
39,53,71,85,3561,normal,39
39,54,20,52,3561,normal,39
39,55,16,67,3561,normal,39
39,56,7,79,3561,normal,39
39,57,94,75,3561,normal,39
39,58,7,83,3561,normal,39
39,59,18,93,3561,normal,39
39,60,16,92,3561,normal,39
39,61,23,87,3561,normal,39
39,62,18,78,3561,normal,39
39,63,7,98,3561,normal,39
39,64,19,80,3561,normal,39
39,65,22,78,3561,normal,39
39,66,16,59,3561,normal,39
39,67,22,55,3561,normal,39
39,68,17,56,3561,normal,39
39,69,15,69,3561,normal,39
39,70,14,54,3561,normal,39
39,71,24,71,3561,normal,39
39,72,16,88,3561,normal,39
39,73,18,62,3561,normal,39
39,74,6,84,3561,normal,39
39,75,94,67,3561,normal,39
39,76,20,84,3561,normal,39
39,77,7,77,3561,normal,39
39,78,24,75,3561,normal,39
39,79,10,79,3561,normal,39
39,80,20,50,3561,normal,39
39,81,19,97,3561,normal,39
39,82,1,64,3561,normal,39
39,83,10,54,3561,normal,39
39,84,6,84,3561,normal,39
39,85,23,84,3561,normal,39
39,86,19,72,3561,normal,39
39,87,17,57,3561,normal,39
39,88,19,75,3561,normal,39
39,89,8,95,3561,normal,39
39,90,3,57,3561,normal,39
39,91,13,72,3561,normal,39
39,92,10,81,3561,normal,39
39,93,22,66,3561,normal,39
39,94,6,88,3561,normal,39
39,95,11,58,3561,normal,39
39,96,16,71,3561,normal,39
39,97,75,75,3561,normal,39
39,98,14,50,3561,normal,39
39,99,22,52,3561,normal,39
40,0,23,56,3508,uniform,40
40,1,7,92,3508,uniform,40
40,2,57,81,3508,uniform,40
40,3,10,78,3508,uniform,40
40,4,20,51,3508,uniform,40
40,5,20,50,3508,uniform,40
40,6,14,74,3508,uniform,40
40,7,17,72,3508,uniform,40
40,8,12,81,3508,uniform,40
40,9,12,94,3508,uniform,40
40,10,4,93,3508,uniform,40
40,11,6,75,3508,uniform,40
40,12,54,86,3508,uniform,40
40,13,12,98,3508,uniform,40
40,14,15,94,3508,uniform,40
40,15,22,73,3508,uniform,40
40,16,6,67,3508,uniform,40
40,17,24,66,3508,uniform,40
40,18,72,79,3508,uniform,40
40,19,6,91,3508,uniform,40
40,20,8,96,3508,uniform,40
40,21,10,70,3508,uniform,40
40,22,22,94,3508,uniform,40
40,23,60,56,3508,uniform,40
40,24,22,95,3508,uniform,40
40,25,6,50,3508,uniform,40
40,26,15,88,3508,uniform,40
40,27,13,66,3508,uniform,40
40,28,15,73,3508,uniform,40
40,29,3,61,3508,uniform,40
40,30,7,53,3508,uniform,40
40,31,14,93,3508,uniform,40
40,32,1,79,3508,uniform,40
40,33,21,74,3508,uniform,40
40,34,15,84,3508,uniform,40
40,35,15,77,3508,uniform,40
40,36,11,56,3508,uniform,40
40,37,10,98,3508,uniform,40
40,38,55,50,3508,uniform,40
40,39,14,65,3508,uniform,40
40,40,2,63,3508,uniform,40
40,41,11,85,3508,uniform,40
40,42,13,80,3508,uniform,40
40,43,72,93,3508,uniform,40
40,44,6,73,3508,uniform,40
40,45,12,91,3508,uniform,40
40,46,58,64,3508,uniform,40
40,47,64,82,3508,uniform,40
40,48,6,75,3508,uniform,40
40,49,24,75,3508,uniform,40
40,50,4,78,3508,uniform,40
40,51,13,58,3508,uniform,40
40,52,16,72,3508,uniform,40
40,53,5,83,3508,uniform,40
40,54,24,97,3508,uniform,40
40,55,24,63,3508,uniform,40
40,56,6,76,3508,uniform,40
40,57,68,92,3508,uniform,40
40,58,6,57,3508,uniform,40
40,59,21,88,3508,uniform,40
40,60,3,56,3508,uniform,40
40,61,3,71,3508,uniform,40
40,62,5,67,3508,uniform,40
40,63,6,67,3508,uniform,40
40,64,15,72,3508,uniform,40
40,65,13,53,3508,uniform,40
40,66,10,57,3508,uniform,40
40,67,17,59,3508,uniform,40
40,68,6,61,3508,uniform,40
40,69,8,52,3508,uniform,40
40,70,14,74,3508,uniform,40
40,71,14,78,3508,uniform,40
40,72,11,95,3508,uniform,40
40,73,6,87,3508,uniform,40
40,74,11,63,3508,uniform,40
40,75,23,92,3508,uniform,40
40,76,86,57,3508,uniform,40
40,77,17,99,3508,uniform,40
40,78,9,97,3508,uniform,40
40,79,13,50,3508,uniform,40
40,80,3,78,3508,uniform,40
40,81,4,77,3508,uniform,40
40,82,7,52,3508,uniform,40
40,83,3,68,3508,uniform,40
40,84,2,97,3508,uniform,40
40,85,3,51,3508,uniform,40
40,86,4,51,3508,uniform,40
40,87,2,80,3508,uniform,40
40,88,23,92,3508,uniform,40
40,89,19,54,3508,uniform,40
40,90,14,50,3508,uniform,40
40,91,11,74,3508,uniform,40
40,92,7,59,3508,uniform,40
40,93,15,93,3508,uniform,40
40,94,17,83,3508,uniform,40
40,95,2,57,3508,uniform,40
40,96,16,77,3508,uniform,40
40,97,13,72,3508,uniform,40
40,98,7,68,3508,uniform,40
40,99,9,84,3508,uniform,40
41,0,12,57,4020,exponential,41
41,1,15,65,4020,exponential,41
41,2,9,78,4020,exponential,41
41,3,7,72,4020,exponential,41
41,4,6,54,4020,exponential,41
41,5,90,61,4020,exponential,41
41,6,16,56,4020,exponential,41
41,7,2,67,4020,exponential,41
41,8,6,82,4020,exponential,41
41,9,15,77,4020,exponential,41
41,10,16,85,4020,exponential,41
41,11,22,87,4020,exponential,41
41,12,21,53,4020,exponential,41
41,13,12,57,4020,exponential,41
41,14,3,92,4020,exponential,41
41,15,7,75,4020,exponential,41
41,16,4,97,4020,exponential,41
41,17,14,81,4020,exponential,41
41,18,2,84,4020,exponential,41
41,19,13,95,4020,exponential,41
41,20,91,51,4020,exponential,41
41,21,16,80,4020,exponential,41
41,22,3,98,4020,exponential,41
41,23,10,64,4020,exponential,41
41,24,14,76,4020,exponential,41
41,25,14,74,4020,exponential,41
41,26,93,79,4020,exponential,41
41,27,4,61,4020,exponential,41
41,28,1,93,4020,exponential,41
41,29,50,91,4020,exponential,41
41,30,2,66,4020,exponential,41
41,31,7,85,4020,exponential,41
41,32,22,76,4020,exponential,41
41,33,4,88,4020,exponential,41
41,34,21,93,4020,exponential,41
41,35,17,73,4020,exponential,41
41,36,16,70,4020,exponential,41
41,37,23,76,4020,exponential,41
41,38,13,66,4020,exponential,41
41,39,7,86,4020,exponential,41
41,40,5,50,4020,exponential,41
41,41,21,72,4020,exponential,41
41,42,12,51,4020,exponential,41
41,43,8,66,4020,exponential,41
41,44,1,85,4020,exponential,41
41,45,22,53,4020,exponential,41
41,46,14,50,4020,exponential,41
41,47,70,98,4020,exponential,41
41,48,18,97,4020,exponential,41
41,49,16,90,4020,exponential,41
41,50,12,92,4020,exponential,41
41,51,3,60,4020,exponential,41
41,52,12,88,4020,exponential,41
41,53,10,75,4020,exponential,41
41,54,13,92,4020,exponential,41
41,55,5,58,4020,exponential,41
41,56,1,50,4020,exponential,41
41,57,14,74,4020,exponential,41
41,58,12,50,4020,exponential,41
41,59,10,59,4020,exponential,41
41,60,4,83,4020,exponential,41
41,61,22,78,4020,exponential,41
41,62,71,88,4020,exponential,41
41,63,77,55,4020,exponential,41
41,64,18,67,4020,exponential,41
41,65,12,86,4020,exponential,41
41,66,7,78,4020,exponential,41
41,67,6,86,4020,exponential,41
41,68,20,67,4020,exponential,41
41,69,4,65,4020,exponential,41
41,70,3,85,4020,exponential,41
41,71,1,74,4020,exponential,41
41,72,9,62,4020,exponential,41
41,73,2,87,4020,exponential,41
